550,538,554,547,547,547,544,547,549,548,547,547,547,547,546,550,542,546,546,547,547,545,547,546,547,547,550,547,545,551,549,547,547,546,546,547,546,548,547,547,548,546,550,538,554,547,547,547,544,547,549,548,547,547,547,547,546,550,542,546,546,547,547,545,545,550,539,555,551,549,550,549,549,551,549,550,549,550,549,548,553,543,556,549,550,550,546,549,551,552,549,551,550,550,550,550,547,547,550,550,551,550,547,554,549,550,551,551,552,551,549,551,550,551,550,551,551,548,547,550,551,550,550,554,550,547,555,552,550,551,550,550,551,549,551,550,551,551,549,552,541,558,550,550,550,548,548,552,551,550,551,551,551,550,553,546,548,550,551,550,549,548,554,550,550,551,551,551,551,550,550,549,551,549,550,552,547,548,549,550,550,550,553,551,550,553,552,550,550,550,551,550,549,550,550,550,551,550,552,539,556,551,550,549,549,549,551,550,549,550,550,550,549,554,543,557,548,550,549,547,549,551,552,549,550,550,550,550,548,545,546,549,549,549,550,545,555,547,549,549,549,550,546,548,550,548,549,547,548,550,546,545,548,548,548,548
551,548,539,548,549,541,548,548,547,548,546,548,547,548,548,546,551,539,555,546,543,547,544,547,549,549,546,547,547,546,546,548,542,544,546,547,547,545,545,551,547,547,547,548,547,548,546,547,547,548,547,547,548,544,545,547,548,547,546,549,548,546,551,549,548,548,548,548,547,546,548,548,548,547,548,550,538,555,549,546,549,547,548,551,549,549,549,548,549,547,553,542,554,547,549,549,547,548,552,550,545,548,549,548,550,548,548,546,550,549,549,550,545,554,548,550,549,549,551,549,548,549,550,550,549,548,549,547,545,548,548,548,549,549,549,540,553,550,548,548,548,547,549,547,548,548,548,548,546,551,540,556,547,547,548,545,547,550,548,547,547,547,547,546,546,544,544,547,547,547,546,544,552,546,547,547,547,547,547,545,546,546,547,546,546,548,544,544,545,546,546,546,549,547,545,550,547,546,547,546,547,546,545,547,547,544,546,546,550,538,554,546,544,544,542,547,543,549,548,547,548,548,547,551,542,548,547,548,548,546,547,551,550,548,549,549,548,549,548,542,544,547,546,547,550,546,553,548,550,550,550,552,550,548,552,551
550,549,550,551,549,547,550,550,550,550,551,551,541,555,552,550,550,549,549,550,550,551,550,550,550,549,554,543,559,550,551,550,547,550,553,552,549,549,547,550,549,550,546,547,550,550,550,549,547,556,549,549,550,550,550,550,548,550,549,550,549,549,551,546,545,548,549,549,549,553,549,546,553,551,548,549,548,548,549,548,550,549,549,549,548,551,540,556,548,546,546,544,548,548,549,548,548,547,548,547,551,543,550,547,548,548,546,546,551,549,548,549,548,548,549,547,546,546,547,547,548,549,544,550,547,548,549,549,550,548,547,551,549,548,548,548,549,548,546,548,549,549,550,549,550,538,554,550,549,549,548,549,550,549,550,549,550,550,549,553,543,556,549,550,549,547,551,553,552,550,550,550,550,551,549,547,547,550,550,549,549,547,556,549,550,549,550,551,550,549,550,551,552,549,550,553,548,547,550,550,551,550,552,550,546,554,552,549,547,546,544,548,548,551,549,550,550,549,553,542,558,550,550,549,548,550,552,552,550,550,550,550,550,550,545,550,542,550,548,546,545,546,550,550,549,550,550,551,549,549,548,551,549,550,551,547
550,546,550,550,550,551,549,548,551,549,549,549,550,550,547,547,549,549,549,550,550,552,538,555,552,548,549,548,548,551,549,549,549,549,549,543,552,542,558,548,549,548,546,548,551,550,548,549,549,549,549,548,544,545,549,549,549,549,546,554,547,549,549,549,544,543,542,547,548,549,549,549,550,546,547,549,550,549,549,552,550,544,554,551,548,549,549,548,550,548,550,549,549,550,545,553,542,558,550,550,550,547,550,553,552,551,551,550,550,551,551,546,547,550,552,548,550,548,554,549,550,551,551,552,552,550,550,550,552,551,551,553,549,550,550,552,550,551,554,551,550,554,552,551,551,551,552,550,549,552,551,551,551,551,553,542,558,552,550,551,549,550,553,552,552,551,551,551,550,554,545,555,550,551,547,545,550,549,549,545,547,551,552,552,550,548,548,551,550,551,550,548,556,549,550,550,551,552,550,550,551,551,551,550,549,551,548,546,551,551,550,550,553,551,543,555,553,550,550,550,546,550,550,551,550,550,550,549,553,543,558,548,550,550,547,550,552,552,550,550,551,550,551,551,547,548,550,551,550,549,548,556,550,550,549,550
551,550,549,551,549,551,551,551,552,548,547,550,551,551,551,553,551,549,554,553,551,551,550,551,551,549,551,550,550,550,550,553,541,558,551,551,552,549,550,553,552,552,551,552,551,550,555,545,558,550,552,551,549,546,554,552,550,551,551,550,552,549,549,549,551,551,551,551,547,554,549,552,551,552,553,551,550,553,552,550,551,551,553,550,547,550,551,550,551,553,552,540,556,553,550,551,550,550,551,549,550,550,551,550,549,554,544,559,549,550,550,547,548,552,553,550,550,550,550,551,551,546,548,550,550,550,549,547,556,549,550,551,550,549,550,548,549,548,550,549,550,552,547,547,548,549,550,550,552,550,547,554,552,549,549,550,550,549,548,550,549,550,550,549,552,541,558,550,549,550,548,549,552,551,550,550,548,550,550,552,545,548,550,551,550,548,549,553,551,550,551,551,550,551,549,549,548,551,550,551,552,547,551,549,550,550,550,552,549,549,552,551,550,550,551,551,549,547,550,550,551,551,552,552,540,556,552,550,551,544,545,547,548,551,550,551,550,549,553,543,560,550,551,551,548,550,553,552,550,552,551,550,550,550,547,547
550,550,550,549,547,556,549,551,551,551,552,552,550,551,550,551,548,550,552,548,547,550,550,550,550,553,550,546,554,552,549,550,550,549,550,549,551,550,551,551,549,553,542,558,550,551,550,547,549,552,547,550,550,549,549,549,552,545,547,548,550,549,548,548,553,550,549,550,550,550,550,548,549,548,550,549,549,551,546,549,548,549,549,549,551,550,548,552,550,550,549,549,550,547,546,549,549,549,549,550,551,539,555,550,548,550,548,548,550,546,549,549,549,549,548,552,542,556,547,549,548,546,549,551,550,548,549,549,549,549,547,546,545,548,547,548,548,544,552,546,547,547,547,548,546,544,545,544,545,543,543,543,540,537,539,538,538,537,538,536,529,536,532,528,527,526,523,523,520,519,516,515,512,508,511,497,510,500,497,495,489,489,489,486,481,479,476,473,468,468,460,459,460,459,454,453,450,454,448,447,446,444,443,443,440,438,437,440,439,439,439,435,436,438,440,440,441,445,443,444,449,450,450,453,456,459,459,462,468,471,475,479,482,488,479,495,495,497,500,500,503,505,506,506,506,504,504,502,506,495,506,497,496,494,490,490
491,489,486,485,484,483,483,480,478,477,479,479,477,473,471,478,470,470,469,469,470,467,467,470,470,472,472,474,478,476,476,479,481,481,483,485,484,477,487,485,482,483,483,483,485,485,487,485,486,486,484,488,476,490,480,480,479,476,478,480,480,479,480,480,481,480,482,476,474,480,480,480,477,475,482,477,477,478,479,480,481,479,480,479,482,479,480,480,475,474,473,472,469,469,469,465,465,468,465,462,462,462,461,460,458,461,457,460,461,463,467,458,477,475,476,479,480,483,485,486,486,486,485,484,481,483,473,480,475,474,473,469,470,473,471,468,469,468,468,468,466,465,466,470,471,472,474,473,482,479,482,484,484,487,486,486,489,487,486,484,483,483,478,475,476,475,472,471,471,467,459,469,466,464,464,463,464,467,467,469,471,473,475,475,481,471,488,479,481,481,479,480,484,483,480,480,480,479,478,478,472,471,473,472,470,468,465,472,465,464,464,464,464,465,464,466,466,469,470,471,475,472,473,475,478,479,479,483,481,479,484,483,481,482,483,482,482,480,482,481,480,479,478,480,466,481,473,472,471,468,470,471,469,467,468,467
468,468,472,464,471,470,472,472,471,472,475,476,474,476,475,476,476,475,474,474,477,476,477,478,474,481,476,478,478,478,479,473,476,479,478,477,476,477,477,474,472,475,475,475,474,476,476,465,480,476,473,474,473,473,474,472,473,472,471,472,470,475,464,480,469,467,470,467,470,473,473,471,471,472,472,473,474,470,471,475,476,476,476,474,483,477,479,480,480,481,481,480,481,480,481,480,481,482,477,477,479,479,479,477,480,478,474,479,476,473,472,472,470,470,469,470,468,467,467,465,468,456,472,465,461,465,462,464,465,465,465,465,464,465,465,468,460,468,465,468,469,467,468,473,472,470,473,473,474,475,474,474,475,478,477,478,480,477,482,479,482,481,482,484,484,483,485,485,485,484,484,486,483,483,485,485,485,484,486,485,473,490,485,482,482,481,481,482,479,480,480,479,478,476,480,469,484,473,473,473,470,472,473,472,470,470,469,469,469,466,464,464,466,466,466,465,462,470,463,464,464,464,464,463,462,463,462,463,462,462,463,460,459,462,462,462,462,465,463,459,467,464,461,462,463,462,463,462,464,463,461,463,463,467,456,472
464,465,466,463,465,468,467,466,467,467,467,467,470,462,468,466,469,469,467,467,472,470,469,470,470,470,472,469,467,468,472,471,471,473,468,473,472,473,473,473,475,473,472,475,474,473,473,473,475,473,472,475,475,475,475,476,477,465,481,478,476,476,474,476,477,476,477,476,477,477,475,481,470,485,476,477,477,475,477,480,479,477,478,475,478,478,477,475,475,478,478,478,478,475,483,477,479,479,479,480,478,477,479,479,479,478,478,480,477,475,478,479,479,479,482,480,475,483,482,478,479,476,478,479,478,479,479,480,479,478,483,471,487,479,479,480,476,479,481,481,479,480,477,479,479,481,474,477,479,479,479,477,476,482,479,478,479,478,479,480,477,477,476,477,479,479,479,474,477,477,479,478,478,480,478,477,480,479,477,477,477,478,476,475,477,478,477,477,478,478,467,483,478,476,477,475,476,478,478,477,477,477,476,475,480,470,483,475,476,476,473,475,478,476,474,475,476,476,476,475,473,472,475,475,476,475,472,480,474,475,475,475,476,475,473,475,474,474,473,474,475,472,471,474,474,474,474,476,474,469,479,476,473,474,474,473
473,473,475,473,473,473,471,476,465,481,472,473,472,470,472,475,475,472,473,473,472,472,474,468,469,471,472,472,472,470,476,472,472,472,472,472,473,471,471,471,472,472,472,474,469,470,467,472,472,472,474,471,471,475,474,472,471,472,472,470,470,473,472,471,472,471,474,462,478,474,472,472,470,471,473,473,472,472,472,472,466,475,466,475,471,472,471,470,471,474,473,472,472,472,472,473,471,469,469,472,472,472,471,468,477,470,471,471,472,473,472,470,472,472,472,471,471,473,469,468,471,472,472,472,474,472,464,477,474,472,472,472,470,472,471,472,472,472,472,468,474,463,480,470,471,472,468,471,474,472,471,471,471,471,472,473,467,468,470,471,470,470,468,475,470,470,471,471,472,471,469,470,469,472,470,471,471,467,469,470,471,470,471,474,471,468,474,472,470,470,471,470,470,468,471,471,471,471,470,473,460,476,471,469,470,469,470,472,471,471,471,471,471,470,475,465,480,469,471,471,469,470,473,473,471,471,471,471,472,469,467,467,471,471,470,471,467,476,470,471,471,471,473,471,471,472,472,472,471,471,474,469,468,471,471,471
