1.2734,1.2734,3.2734,3.2734,3.2734,3.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734
4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734
4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734
4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734
4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734,4.2734
4.2734,4.2734,3.2734,3.2734,3.2734,3.2734,2.2734,1.2734,-1.7266,-1.7266,-2.7266,-3.7266,-3.7266,-3.7266,-4.7266,-4.7266
-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266
-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266
-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266
-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266,-4.7266
-4.7266,-4.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266
-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266
-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-2.7266
-2.7266,-2.7266,-2.7266,-2.7266,-2.7266,-2.7266,-2.7266,-2.7266,-2.7266,-2.7266,-2.7266,-2.7266,-2.7266,-3.7266,-3.7266,-3.7266
-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-2.7266,-2.7266,-2.7266,-2.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266
-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-3.7266,-2.7266,-2.7266,-2.7266,-2.7266,-2.7266,-2.7266,-2.7266,-2.7266
