-8.3945,-8.3945,-6.3945,-5.3945,-3.3945,-3.3945,-3.3945,-1.3945,-1.3945,-1.3945,-1.3945,-1.3945,-1.3945,-1.3945,-1.3945,-1.3945,-1.3945,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453
-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453
-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,-0.39453,-0.39453,0.60547,0.60547
0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547
0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547
0.60547,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,0.60547,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453
-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453
-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453
-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,-0.39453,-0.39453
-0.39453,-0.39453,-0.39453,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547
0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,0.60547,-0.39453,-0.39453
-0.39453,-0.39453,0.60547,0.60547,0.60547,0.60547,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,-0.39453,0.60547,0.60547,0.60547,-0.39453,-0.39453,-0.39453,-0.39453
