-21.245,-21.245,-20.245,-19.245,-10.245,-9.2451,-8.2451,-6.2451,-4.2451,-3.2451,-2.2451,-2.2451,-1.2451,-1.2451,-1.2451,-1.2451,-1.2451,-1.2451,-0.24512,-0.24512,-0.24512,-0.24512,-1.2451,-1.2451,-1.2451,-1.2451
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488
0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488
0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,0.75488,0.75488,0.75488,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,0.75488,0.75488,0.75488,0.75488,0.75488,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,0.75488,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,0.75488,0.75488,0.75488,0.75488,0.75488,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-1.2451,-1.2451,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488
0.75488,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,0.75488,0.75488,0.75488,0.75488,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512
-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,-0.24512,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,-0.24512,-0.24512,0.75488,0.75488,0.75488,0.75488
0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488,0.75488
