-60.277,-60.277,-60.277,-60.277,-60.277,-60.277,-60.277,-60.277,-60.277,-60.277,-60.277,-60.277
-60.277,-60.277,-60.277,-12.277,-12.277,-12.277,-12.277,-11.277,-11.277,-11.277,-11.277,-11.277
-11.277,-11.277,-11.277,-11.277,-11.277,-10.277,-10.277,-10.277,-10.277,-10.277,-10.277,-10.277
-10.277,-10.277,-10.277,-10.277,-10.277,-10.277,-10.277,-10.277,-10.277,-10.277,-10.277,-10.277
-10.277,-10.277,-10.277,-10.277,-10.277,-10.277,-9.2773,-9.2773,-9.2773,-9.2773,-9.2773,-9.2773
-9.2773,-9.2773,-9.2773,-9.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773
-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773
-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773
-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773
-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-8.2773,-7.2773,-7.2773,-7.2773,-7.2773
-7.2773,-7.2773,-7.2773,-7.2773,-7.2773,-7.2773,-7.2773,-7.2773,-7.2773,-7.2773,-7.2773,-7.2773
-7.2773,-7.2773,-7.2773,-7.2773,-7.2773,-7.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773
-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773
-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-6.2773
-6.2773,-6.2773,-6.2773,-6.2773,-6.2773,-5.2773,-5.2773,-5.2773,-5.2773,-5.2773,-5.2773,-5.2773
-5.2773,-5.2773,-5.2773,-5.2773,-5.2773,-5.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773
-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773
-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773
-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773
-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773
-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-4.2773,-3.2773,-3.2773,-3.2773,-3.2773,-3.2773,-3.2773
-3.2773,-3.2773,-3.2773,-3.2773,-3.2773,-3.2773,-3.2773,-3.2773,-3.2773,-3.2773,-3.2773,-3.2773
-3.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773
-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773
-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773
-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773,-2.2773
-2.2773,-2.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773
-1.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773,-1.2773
-1.2773,-1.2773,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734
-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734
-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734
-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734
-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,-0.27734,0.72266
0.72266,0.72266,0.72266,0.72266,0.72266,0.72266,0.72266,0.72266,0.72266,0.72266,0.72266,0.72266
0.72266,0.72266,0.72266,0.72266,0.72266,0.72266,0.72266,0.72266,0.72266,0.72266,0.72266,0.72266
