-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-3.0215,-3.0215,-3.0215,-4.0215,-5.0215,-5.0215,-5.0215,-5.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215
-7.0215,-7.0215,-7.0215,-7.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-3.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215
-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215
-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215
-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-3.0215,-3.0215
-3.0215,-2.0215,-2.0215,-2.0215,-2.0215,-1.0215,-1.0215,-1.0215,-1.0215
-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215
-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215
-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-2.0215,-1.0215
-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-2.0215,-2.0215
-2.0215,-2.0215,-2.0215,-2.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215
-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-1.0215,-1.0215,-1.0215,-1.0215
-1.0215,-1.0215,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-1.0215,-1.0215,-1.0215,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,-0.021484,-0.021484,-0.021484
-0.021484,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852,0.97852
0.97852,-0.021484,-0.021484,-0.021484,-0.021484,0.97852,0.97852,0.97852,0.97852
0.97852,0.97852,0.97852,0.97852,0.97852,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-1.0215,-1.0215,-1.0215
-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484,-0.021484
-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215
-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215
-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215
-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215
-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-2.0215,-1.0215
-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-1.0215,-2.0215,-2.0215,-2.0215
-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215
-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215
-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215
-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215
-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215
-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215
-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-2.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-3.0215,-3.0215,-4.0215,-3.0215
-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-3.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215,-4.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-5.0215
-5.0215,-5.0215,-5.0215,-5.0215,-5.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215,-6.0215
-6.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215
-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215
-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215
-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215
-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215,-7.0215
-7.0215,-7.0215,-7.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215
-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215
-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215
-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215
-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215
-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-8.0215,-9.0215
-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215
-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215
-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215
-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215
-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215,-9.0215
-9.0215,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021
-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021
-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021
-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021
-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021
-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021,-10.021
