-2.2266,-2.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-1.2266,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-1.2266,-1.2266,-1.2266,-1.2266,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,-0.22656,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344
0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,0.77344,0.77344,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,0.77344
0.77344,0.77344,0.77344,0.77344,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,0.77344,0.77344,0.77344,0.77344,0.77344
0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344
0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344
0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,-0.22656,-0.22656,-0.22656,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,-0.22656
-0.22656,-0.22656,0.77344,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344
0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344
0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344
0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344
0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344
0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,0.77344,-0.22656
-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656,0.77344,0.77344,0.77344,0.77344,-0.22656,-0.22656,-0.22656,-0.22656,-0.22656
