-8.2256,-8.2256,-7.2256,-7.2256,-7.2256,-7.2256,-7.2256,-7.2256,-7.2256,-7.2256,-6.2256,-3.2256
-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256
-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256
-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256,-3.2256
-2.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256
-2.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-2.2256,-2.2256,-2.2256
-1.2256,-1.2256,-1.2256,-1.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256
-2.2256,-2.2256,-1.2256,-1.2256,-1.2256,-2.2256,-2.2256,-2.2256,-2.2256,-1.2256,-1.2256,-1.2256
-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-2.2256,-2.2256
-2.2256,-2.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256
-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256,-2.2256
-2.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256
-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256
-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256,-1.2256
