-2.3955,-2.3955,-2.3955,-1.3955,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955
-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955
-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-1.3955,-1.3955,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-1.3955,-1.3955,-2.3955,-2.3955,-2.3955,-2.3955,-2.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955
-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955
-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-2.3955,-2.3955,-2.3955,-2.3955,-2.3955,-2.3955,-2.3955,-2.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955
-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955
-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955
-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-2.3955,-2.3955
-2.3955,-2.3955,-2.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955
-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-2.3955
-2.3955,-2.3955,-2.3955,-2.3955,-2.3955,-2.3955,-2.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955
-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-0.39551,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-1.3955,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449
0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449
0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,-0.39551,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449
0.60449,0.60449,0.60449,0.60449,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449
0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,-0.39551,-0.39551,-0.39551,-0.39551
-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,-0.39551,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449
0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449
0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449
0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,0.60449,0.60449,0.60449,1.6045,0.60449,0.60449,0.60449,0.60449
0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449
0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449
0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045
1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045
1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045
1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,0.60449,0.60449,0.60449,0.60449,0.60449,0.60449,1.6045,1.6045,1.6045,1.6045,1.6045
1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045
1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045
1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,1.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045
2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045
2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045
2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,1.6045,1.6045,1.6045,1.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045
2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045
2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,2.6045,3.6045,3.6045
