-16.759,-16.759,-16.759,-16.759,-16.759,-16.759,-16.759,-16.759,-16.759,-16.759,-15.759,-0.75879,-0.75879,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121
0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412
2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412
2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,3.2412
3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,3.2412
3.2412,3.2412,3.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412
3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412
2.2412,2.2412,1.2412,1.2412,1.2412,1.2412,1.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412
2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412
2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412
2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412
2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,0.24121,0.24121,0.24121,0.24121,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,1.2412,1.2412,1.2412,1.2412
0.24121,0.24121,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,0.24121,0.24121,0.24121,0.24121,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412
1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,1.2412,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121
0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121
0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,-0.75879,-0.75879,-0.75879,-0.75879,-0.75879,-0.75879,-0.75879,-0.75879,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588
-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588
-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588
-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588
-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588
-2.7588,-2.7588,-2.7588,-2.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588
-3.7588,-3.7588,-3.7588,-3.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-4.7588,-4.7588,-4.7588,-4.7588
-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588
-4.7588,-4.7588,-4.7588,-5.7588,-5.7588,-5.7588,-5.7588,-5.7588,-5.7588,-5.7588,-5.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588
-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588
-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588
-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-5.7588,-5.7588,-5.7588,-5.7588,-5.7588,-5.7588,-5.7588,-5.7588,-5.7588,-5.7588,-5.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588
-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-5.7588,-5.7588,-5.7588,-5.7588,-5.7588
-5.7588,-5.7588,-5.7588,-5.7588,-5.7588,-4.7588,-4.7588,-5.7588,-5.7588,-5.7588,-5.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-4.7588,-3.7588,-3.7588,-3.7588
-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-3.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588
-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-2.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588,-1.7588
-1.7588,-0.75879,-0.75879,-0.75879,-0.75879,-0.75879,-0.75879,-0.75879,-0.75879,-0.75879,-0.75879,-0.75879,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,0.24121,1.2412,1.2412,1.2412
2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,2.2412,3.2412,3.2412,3.2412,3.2412
3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,3.2412,4.2412,4.2412,4.2412,4.2412,5.2412,5.2412,5.2412,5.2412,6.2412,6.2412
6.2412,6.2412,6.2412,7.2412,7.2412,7.2412,7.2412,7.2412,7.2412,7.2412,8.2412,8.2412,8.2412,8.2412,8.2412,8.2412,8.2412,8.2412,8.2412,8.2412,8.2412,8.2412,8.2412,8.2412,8.2412
8.2412,8.2412,8.2412,8.2412,8.2412,8.2412,9.2412,9.2412,9.2412,9.2412,9.2412,9.2412,9.2412,9.2412,9.2412,9.2412,9.2412,9.2412,9.2412,9.2412,10.241,10.241,10.241,10.241,10.241
10.241,10.241,10.241,9.2412,9.2412,10.241,10.241,10.241,10.241,11.241,11.241,11.241,11.241,11.241,11.241,11.241,11.241,11.241,11.241,11.241,11.241,11.241,11.241,11.241,11.241
11.241,11.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241
12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241
12.241,12.241,12.241,12.241,12.241,12.241,12.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241
13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241
13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241
13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241
13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,12.241,12.241
12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,12.241
12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241
12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241
12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,12.241
12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241
12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,12.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241,13.241
