9.4375,9.4375,10.438,11.438,12.438,12.438,12.438,12.438,12.438,12.438
12.438,12.438,12.438,12.438,12.438,12.438,12.438,12.438,12.438,12.438
12.438,12.438,12.438,12.438,12.438,12.438,12.438,12.438,12.438,12.438
12.438,12.438,11.438,11.438,11.438,11.438,11.438,11.438,11.438,12.438
12.438,12.438,12.438,12.438,12.438,12.438,12.438,12.438,12.438,12.438
12.438,12.438,12.438,12.438,12.438,12.438,11.438,10.438,9.4375,9.4375
8.4375,2.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625
-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625
-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625
-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625
-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625
-0.5625,-0.5625,-0.5625,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625
-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625
-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
