64220,27704,1610.1,706.06,375.83,304.2,182.93,106.93,65.708,42.318,34.737,30.195,42.232,43.279,28.33,25.186,26.489,19.21,14.576,21.023,57539,23447,15.005,7.0674,0.66202,1.53,0.74703,3.0396,0.82083,3.7645,1.4977,2.007,4.907,7.242,0.83565,0.45195,0.106,0.23384,0.38179,1.3138,61625,26400,262.17,114.46,56.484,35.674,24.883,23.773,18.442,18.881,11.369,10.794,20.034,23.922,9.8309,9.0008,9.2966,7.3013,6.4635,11.008,1483.2,843.59,392.89,169.36,79.307,55.905,33.787,16.72,11.13,6.182,6.2799,5.3962,5.7677,5.6557,5.1017,4.3695,4.7066,3.6959,3.1761,3.8045,-7,-6,-64,-49,5,1,6,1,4,-4,-12,-3,3,-12,-5,-3,-6,-3,-7,0
62925,27296,1610.7,1130.4,683.8,447.33,279.94,190.83,115.73,54.538,33.706,30.607,46.18,53.666,33.51,25.436,27.342,19.817,18.744,25.494,55982,22745,24.605,5.1652,1.4966,0.57031,0.81689,1.769,0.25758,4.4759,0.76628,1.6853,8.7884,12.49,0.79577,0.63482,2.3422,1.0587,0.18662,3.0687,59361,25428,258.73,132.02,71.332,43.718,28.656,26.725,18.977,16.075,10.526,11.257,22.656,27.648,8.6945,6.4425,11.318,7.9591,5.9225,12.974,2297,1124.1,419.23,240.8,139.56,85.358,53.092,33.84,21.014,8.9109,7.0284,5.9907,7.1876,7.0228,5.8087,4.8996,4.4933,4.0207,3.6596,4.3065,35,-64,-2,0,3,0,3,59,8,6,-52,14,10,9,7,9,7,-51,-1,0
61788,26969,1633.6,935.21,455.11,244.35,98.033,62.94,52.299,43.51,33.103,28.846,35.411,39.668,22.155,17.227,19.232,17.994,17.132,32.289,55492,22841,9.9923,0.98457,0.30538,0.74133,0.66726,3.1355,1.8878,0.89392,0.43747,2.5477,7.7092,13.934,0.47337,0.47194,1.1562,0.28106,0.40148,1.5759,58697,25147,244.74,129.53,61.461,30.736,18.627,18.193,15.036,14.121,10.27,10.588,21.662,26.297,7.3473,6.1689,9.5248,7.2421,5.6393,12.673,1871.6,940,379.96,196.36,94.635,46.382,19.546,10.797,10.2,8.0123,7.19,5.1683,4.8162,5.3544,4.1064,3.3606,3.0305,3.44,3.1092,4.9642,-2,63,59,8,60,60,83,-9,-56,-1,52,-9,1,52,1,0,-21,1,52,0
61613,26782,1611.6,881.31,331.95,191.06,154.52,115.51,113.66,85.225,56.705,44.733,55.06,51.238,23.565,15.977,20.871,20.349,14.967,24.656,55189,22841,14.458,1.9309,1.6838,1.1492,1.0794,1.3466,1.3073,2.3649,0.91823,1.8821,3.9274,4.1792,0.82711,0.085305,0.47062,0.52654,0.82119,2.8834,59104,25321,244.16,121.79,50.262,30.464,23.508,24.965,20.964,19.592,12.789,13.518,21.82,25.424,8.4982,6.3472,8.517,6.7425,7.1962,12.976,1559.1,825.89,374.93,184.22,72.797,36.91,28.387,25.143,22.972,15.774,11.556,8.1667,7.7496,7.1055,4.8652,3.4515,4.2878,3.8853,3.3411,4.7517,-14,70,3,2,3,12,0,11,77,72,73,-6,68,70,71,-21,-7,62,-6,0
61946,26867,1723.3,934.9,445.08,285.72,225.43,146.96,71.939,41.748,33.373,28.856,35.989,40.231,27.821,26.247,20.276,17.934,16.847,26.225,55050,22590,21.225,3.1731,1.3835,0.39028,1.0738,2.3208,0.88646,8.0296,0.95497,1.4877,4.3186,8.3877,0.39965,0.94266,1.3112,0.21472,0.6995,2.7342,59466,25477,252.99,109.55,60.646,35.079,27.322,25.65,16.794,18.363,12.62,12.651,19.373,23.366,9.0902,7.6942,8.4221,6.9022,6.8016,10.647,1759.3,915.7,374.31,185.07,92.112,55.307,44.83,27.319,13.369,7.6107,7.074,6.1686,6.2416,5.8611,5.9141,4.3497,3.8622,3.7284,3.6989,4.0036,-11,56,67,0,-1,-11,77,75,8,65,66,5,1,68,67,78,-11,-8,58,0
62332,27063,1756.9,1126.5,562.56,244.69,155.37,94.256,82.559,64.03,48.986,33.257,49.801,56.112,31.192,27.437,22.057,22.642,24.945,25.477,53770,22616,18.599,1.6414,1.7526,0.84551,0.7746,3.9843,1.6524,4.1486,1.0682,0.59816,2.9262,12.389,0.68748,0.71589,0.82634,0.70346,0.15809,0.69151,57939,24818,227.09,110.89,65.576,38.54,23.221,23.125,18.188,17.127,11.231,9.854,21.227,25.321,9.3313,7.8533,10.13,7.7979,6.3404,11.807,3473.9,1574,374.76,220.54,121.27,57.84,29.087,19.437,16.386,10.836,10.312,5.3873,7.2098,7.4353,5.8521,4.8665,4.9315,4.0183,4.5201,4.33,61,66,72,73,1,2,8,4,72,-6,-5,-4,-3,-4,69,67,-13,-10,-4,0
61815,26824,1433,764.98,305.82,198.11,113.18,78.807,73.729,52.917,34.994,34.543,35.547,36.947,30.358,32.111,22.81,17.836,13.241,22.89,57225,23749,18.855,4.4851,4.5189,1.2375,0.99521,4.2905,1.2252,2.8434,0.65247,1.0185,4.0249,4.3825,0.94108,0.22168,2.5088,0.45126,0.12113,3.1074,60754,26027,228.45,123,54.418,27.659,18.414,20.659,16.124,15.984,9.646,10.297,20.535,23.44,8.8295,7.8726,12.086,8.3089,5.5488,11.779,1074.9,625.32,337.33,178.14,74.599,36.456,20.998,14.835,12.621,8.5651,7.3539,7.1378,4.9759,5.8695,5.3124,5.7138,4.56,3.4477,2.9307,3.9866,71,-3,-9,-8,7,0,73,-7,-74,-89,-88,-10,-80,-81,-10,-5,-80,-82,-14,0
61943,26792,1544.6,1287.8,831.74,495.64,245.25,102.79,88.253,81.884,80.216,72.57,59.063,41.556,26.39,20.784,28.723,23.362,18.994,25.069,54314,22591,13.075,4.0568,0.50606,1.1087,1.2807,3.2049,0.53029,4.3162,0.7252,2.3219,8.2947,12.164,0.5156,0.57727,1.0054,0.36355,1.1258,0.98488,58492,25059,232.5,133.17,76.438,48.149,31.83,24.527,18.727,21.335,13.961,16.246,23.129,25.182,8.6304,6.9326,9.4703,7.4642,7.1152,11.83,2670.3,1234.7,363.44,254.04,169.16,98.062,52.155,19.601,15.164,17.637,15.195,13.305,9.066,6.0113,5.6676,3.7487,4.7341,4.4011,3.6981,4.3552,-37,-64,2,-2,-1,65,75,2,-68,-72,-4,-5,-6,-2,-3,-69,-77,-74,-3,0
61694,26751,1474.4,1053.4,691.73,445.07,266.53,172.47,110.28,61.403,43.91,35.321,31.818,34.238,22.415,24.263,29.297,19.474,21.93,18.296,57971,23982,13.895,1.8755,0.63579,2.2873,0.63765,2.8338,1.8414,4.3172,0.42325,1.3228,1.6713,6.6582,0.55196,0.51727,1.4369,0.32135,0.54069,1.0024,60695,26000,235.95,160.55,102.25,59.281,36.252,33.07,25.751,22.249,11.164,10.96,18.86,20.944,8.3896,7.8054,10.487,7.3389,6.9526,11.193,1106.7,605.55,361.87,270.39,185.49,109.98,64.002,38.673,23.381,11.091,8.5561,6.815,5.4789,4.5313,4.4047,5.0369,5.4504,3.8583,3.6639,4.006,11,5,-55,10,97,3,11,2,75,127,42,43,97,118,31,125,118,125,51,0
60956,26710,1867,1243.6,578.12,360.24,248.62,170.51,124.59,97.722,60.244,33.395,42.603,40.9,25.235,23.157,27.722,19.848,16.881,26.068,57922,23416,12.831,4.0659,2.2861,0.82192,0.88141,1.6915,0.95183,5.9422,0.7684,1.0824,9.1053,12.929,0.66837,0.55036,1.6812,0.91531,0.26031,3.3552,59658,25554,311.47,174.52,86.482,43.334,28.288,29.672,23.906,24.938,13.936,11.331,21.674,24.698,8.4452,6.4889,10.376,7.5936,5.8391,11.493,636.58,531.81,516.31,312.29,152.96,74.908,50.411,35.032,28.839,21.907,12.861,5.8211,6.3304,6.4755,4.2421,4.1783,5.0165,3.8075,3.63,3.9931,77,75,-1,-59,0,-1,3,0,-6,12,11,12,11,69,78,80,78,80,87,0
