26646,11536,251.82,65.579,33.223,32.024,26.633,17.758,18.832,19.803,13.991,9.0037,7.9926,7.7268,6.8185,6.3895,5.6002,5.3866,5.0578,4.8849,23049,9557.8,38.021,9.6292,2.8991,0.67418,0.99175,0.47903,0.68545,0.67845,0.6569,0.42666,0.4316,0.14022,0.19208,0.27422,0.51757,0.66667,0.54869,0.48411,25834,11159,101.35,30.639,17.221,14.106,10.682,7.1852,8.5014,8.076,7.285,3.655,2.5498,2.2297,2.0243,1.8209,1.6218,1.4791,1.3736,1.2739,860.43,414.91,50.83,9.0873,6.5017,6.6658,5.1601,3.4149,3.3934,3.3654,2.8385,1.851,1.6222,1.5308,1.458,1.3735,1.3063,1.2506,1.1999,1.1726,116,-3,-1,-11,0,-19,-142,-22,-21,-17,-18,124,0,1,0,0,125,0,0,0
26098,11296,317.84,56.641,43.313,41.212,32.109,19.037,21.526,20.346,16.835,10.834,8.2737,8.1318,7.5683,6.9603,6.461,6.0421,5.7546,5.4193,22417,9389,53.787,4.0287,4.5748,1.0437,0.2227,0.20365,0.85899,1.7384,0.31289,0.051671,0.3567,0.28132,0.18995,0.29764,0.54684,0.67136,0.58742,0.49413,25433,10981,92.623,29.528,16.739,15.378,10.971,7.4813,9.5984,8.5638,6.3769,3.1778,2.4064,2.1146,1.9063,1.7035,1.5128,1.3757,1.2708,1.1811,1112.5,511.85,47.601,7.5862,6.2034,7.4373,5.6957,3.8157,3.9693,3.9886,3.2754,1.9925,1.6757,1.583,1.5096,1.4265,1.359,1.2988,1.2481,1.2095,84,4,-3,3,-1,2,0,-4,-3,3,2,1,0,-1,0,-1,0,0,0,0
25717,11199,415.24,72.324,38.854,26.91,20.31,17.146,20.256,16.167,14.756,9.0495,7.6464,7.5533,6.7056,6.2763,5.7559,5.4518,5.1862,4.8535,22887,9434.6,55.453,6.1126,2.2934,0.59638,1.4486,0.56893,0.59718,0.98809,1.0632,0.13131,0.011928,0.072762,0.31241,0.34315,0.56039,0.63632,0.54745,0.48198,25136,10858,103.95,32.398,16.75,14.062,10.115,6.7246,9.7658,8.3496,6.0456,3.3149,2.4126,2.0432,1.8169,1.6021,1.4327,1.3034,1.1997,1.1208,667.15,335.18,74.84,11.815,6.423,6.4584,4.6072,3.3395,3.8983,3.4406,2.7506,1.9025,1.5433,1.4155,1.3068,1.2225,1.1581,1.1084,1.0697,1.0369,136,0,6,156,-148,10,6,-3,-2,31,-149,-1,-1,-149,0,1,-1,0,0,0
25588,11089,313.07,103.88,83.166,49.557,29.261,15.803,21.267,19.4,17.846,12.16,7.3641,6.7146,6.6706,5.7378,5.4378,5.1897,4.8488,4.642,22882,9441,55.523,14.603,2.8348,0.95973,0.16645,0.88375,0.72814,0.70373,0.29272,0.068016,0.14543,0.22016,0.11137,0.33252,0.46908,0.61683,0.54715,0.47705,25006,10796,98.382,33.132,19.071,15.19,10.293,6.5971,9.4975,8.0977,6.0882,3.3344,2.2494,1.8492,1.6476,1.4396,1.2708,1.1441,1.0473,0.96574,598.32,309.18,62.869,14.516,12.163,8.607,5.5633,3.2074,4.1285,3.6559,2.9658,1.9981,1.3653,1.2345,1.1788,1.1046,1.0364,0.9927,0.95907,0.92465,-14,-6,14,12,8,4,4,-65,19,20,0,1,0,-1,0,1,-1,0,0,0
25715,11157,462.86,160.62,55.778,34.615,25.837,15.186,18.301,18.51,14.17,8.9913,7.75,6.6292,6.5446,5.6801,5.4158,5.0779,4.8193,4.5237,23218,9545.6,57.237,12.965,0.5859,1.0698,0.50143,0.56421,0.89287,0.61828,2.0045,0.68263,0.18142,0.26382,0.17377,0.27206,0.49828,0.60712,0.56008,0.48571,25299,10922,102.85,36.477,18.156,13.949,10.271,6.4828,8.211,7.7245,7.2114,3.5272,2.2416,1.889,1.6863,1.4948,1.3079,1.1771,1.0776,0.99622,538.01,292.64,76.986,25.425,8.8395,6.9725,5.3138,2.9914,3.493,3.9817,2.8836,1.7643,1.3923,1.2668,1.2075,1.131,1.0674,1.0142,0.98344,0.94567,-15,-20,6,-12,-14,-7,7,6,-152,-151,-1,20,0,20,19,20,0,0,0,0
25861,11222,312.55,97.258,54.662,39.462,28.866,21.105,20.962,17.796,17.147,10.226,8.5447,8.3852,6.9591,6.7298,5.9585,5.7478,5.4154,5.1523,23263,9931.5,40.43,13.562,1.8077,0.86218,0.051237,0.57898,1.6504,0.59416,0.44745,0.39076,0.2171,0.20352,0.32927,0.42795,0.51379,0.62222,0.57099,0.50215,25670,11095,88.084,32.945,17.445,14.512,10.282,6.8995,9.1655,7.9716,6.365,3.2886,2.2866,1.9507,1.7323,1.5381,1.3608,1.2282,1.1252,1.0387,401.7,179.76,44.933,15.125,7.8085,7.527,5.3387,3.4862,3.791,4.0497,2.8522,2.0363,1.622,1.5012,1.423,1.3471,1.2805,1.2241,1.1816,1.1334,-17,-1,2,-168,-169,-1,1,0,-160,-178,-2,-1,-1,0,-1,0,0,0,0,0
25738,11136,169.44,59.372,28.468,27.361,23.854,16.184,15.916,15.437,11.301,8.0807,6.4746,6.2338,5.7453,5.4113,4.7804,4.7303,4.3333,4.168,24790,10831,48.981,14.482,2.5098,0.50825,0.62239,0.49337,1.0861,0.94694,0.81793,0.35234,0.12444,0.44432,0.024067,0.33052,0.47153,0.6067,0.55606,0.49305,25307,10930,76.603,29.004,15.934,12.773,9.1664,6.5163,8.2267,7.5092,5.997,2.9395,1.873,1.5584,1.3656,1.1767,1.0166,0.89967,0.81021,0.73898,175.85,80.041,13.82,7.0511,5.3912,6.0809,4.4806,3.1417,3.3719,3.5041,2.2858,1.5914,0.98089,0.84423,0.81952,0.74204,0.67104,0.63686,0.60575,0.59543,-15,-14,2,1,-1,2,-1,1,-128,-37,0,-1,-1,-1,0,-1,1,0,0,0
25691,11231,572.87,165.92,68.142,61.373,29.107,18.779,21.499,17.519,13.344,8.5628,8.1834,7.088,6.8105,6.3693,5.7008,5.4934,5.1963,4.9635,23611,9573.7,24.129,10.274,2.9386,1.2297,0.39388,0.49419,0.40797,0.72809,1.4793,0.019928,0.1179,0.03117,0.29203,0.40954,0.55546,0.59227,0.57329,0.48533,25403,10974,124.56,41.759,21.441,16.538,10.565,6.9869,9.5591,8.1866,6.4523,3.3217,2.3083,1.918,1.7226,1.507,1.3295,1.1994,1.1022,1.0141,489.38,275.49,126.19,32.208,13.674,10.357,5.4087,3.6299,3.7466,4.0286,2.7034,1.91,1.5082,1.3961,1.3245,1.2497,1.1731,1.1273,1.0867,1.045,55,-151,169,171,170,167,170,2,0,73,21,161,0,2,0,1,0,0,0,0
25511,11123,532.68,217.67,63.306,27.407,21.255,22.709,19.073,15.253,11.561,9.5364,6.5348,6.569,6.0872,5.8192,4.8691,4.8271,4.6164,4.4204,23390,9609.9,47.274,13.394,3.4835,0.70304,1.544,0.081795,0.55133,0.76761,0.66008,0.14035,0.32067,0.18534,0.12729,0.38529,0.50616,0.62228,0.54206,0.49927,25124,10846,107.11,38.819,18.612,13.274,9.6168,7.0535,9.2246,7.9797,6.6206,3.3175,2.0515,1.7159,1.5014,1.2992,1.1185,0.99651,0.90389,0.83523,544.61,276.75,102.4,34.241,10.187,6.1044,4.5827,3.91,3.5675,3.8556,2.6153,1.6206,1.0967,1.0001,0.91161,0.82726,0.75986,0.71762,0.69465,0.67763,-133,2,7,9,6,-67,8,0,-1,23,1,0,1,1,0,0,0,0,0,0
25444,11197,464.21,134.31,86.359,46.697,27.374,18.782,19.613,18.695,16.365,10.03,7.8805,7.5701,6.4308,6.5792,5.6364,5.4931,5.1779,5.0129,23155,9411.7,58.319,15.068,3.0484,0.44032,1.2227,0.5391,1.6994,0.61871,1.4391,0.41123,0.53097,0.46244,0.27372,0.37251,0.50221,0.61202,0.54124,0.46376,24940,10779,117.09,35.312,19.988,15.361,10.592,7.199,9.7568,8.4537,6.7125,3.2957,2.2844,1.9988,1.7736,1.5688,1.3907,1.2596,1.1598,1.0728,437.19,268.97,101.32,18.899,13.546,8.1777,5.4464,3.6908,3.5611,3.8233,2.8721,2.058,1.5582,1.4115,1.3541,1.2742,1.2,1.15,1.1036,1.0752,-21,-19,7,-158,-153,-152,3,0,-148,0,-149,-148,-167,0,-1,0,-1,0,0,0
